 Time,Division,Ensemble,Scenario,Percentile,tasmax,tasmin,pr
1950-09-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   15.40,    1.30,    0.00      
1950-09-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.90,    1.60,    0.00      
1950-09-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   16.20,    2.00,    0.00      
1950-09-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.50,    2.40,    0.20      
1950-09-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   16.90,    3.90,    0.30      
1950-09-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   16.18,    2.09,    0.07      
1950-09-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   14.40,    7.40,    0.20      
1950-09-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.30,    8.30,    0.40      
1950-09-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   16.10,    9.20,    0.80      
1950-09-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.60,    9.90,    1.30      
1950-09-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   18.00,   10.50,    1.70      
1950-09-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   16.00,    9.06,    0.84      
1950-09-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   13.50,    3.30,    0.00      
1950-09-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   14.10,    3.80,    0.00      
1950-09-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   14.30,    4.10,    0.10      
1950-09-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   14.50,    4.30,    0.20      
1950-09-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   14.90,    4.70,    0.70      
1950-09-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   14.27,    4.05,    0.14      
1950-09-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   23.00,   10.10,   13.50      
1950-09-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   23.90,   10.90,   14.40      
1950-09-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   24.50,   11.30,   15.10      
1950-09-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   24.80,   11.70,   15.90      
1950-09-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   25.30,   12.50,   16.70      
1950-09-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   24.38,   11.32,   15.15      
1950-09-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   21.30,    9.50,    3.40      
1950-09-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   22.40,   10.00,    4.10      
1950-09-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   22.90,   10.20,    4.50      
1950-09-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   23.30,   10.60,    5.10      
1950-09-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   23.80,   11.20,    5.80      
1950-09-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   22.79,   10.28,    4.63      
1950-09-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   21.50,    6.70,    2.20      
1950-09-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   21.60,    7.00,    2.80      
1950-09-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   21.80,    7.20,    3.20      
1950-09-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   21.90,    7.40,    4.00      
1950-09-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   22.30,    8.00,    6.60      
1950-09-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   21.76,    7.21,    3.49      
1950-09-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    9.80,    5.80,    0.00      
1950-09-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   10.30,    6.10,    0.00      
1950-09-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   10.70,    6.30,    0.10      
1950-09-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   11.00,    6.40,    0.10      
1950-09-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   11.70,    6.70,    0.30      
1950-09-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   10.67,    6.26,    0.07      
1950-09-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    7.80,   -1.90,    0.00      
1950-09-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    8.30,   -1.20,    0.00      
1950-09-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    8.70,   -0.80,    0.00      
1950-09-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    9.10,   -0.50,    0.00      
1950-09-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    9.60,    0.10,    0.10      
1950-09-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    8.69,   -0.86,    0.00      
1950-09-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   10.40,   -4.00,    0.00      
1950-09-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   10.90,   -2.90,    0.10      
1950-09-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   11.10,   -2.50,    0.20      
1950-09-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   11.20,   -2.10,    0.30      
1950-09-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   11.60,   -1.30,    0.30      
1950-09-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   11.04,   -2.55,    0.18      
1950-09-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   10.30,    4.00,    0.50      
1950-09-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   11.30,    4.40,    1.10      
1950-09-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   12.10,    4.70,    1.30      
1950-09-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   12.70,    5.40,    1.50      
1950-09-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   13.60,    6.60,    2.60      
1950-09-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   12.00,    4.95,    1.31      
1950-09-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    7.30,   -0.90,    0.70      
1950-09-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    8.00,    0.00,    0.70      
1950-09-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    8.40,    0.30,    0.80      
1950-09-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    8.80,    0.60,    0.90      
1950-09-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    9.50,    1.60,    1.20      
1950-09-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    8.42,    0.31,    0.83      
1950-09-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    7.30,   -3.40,    0.00      
1950-09-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    8.20,   -3.00,    0.00      
1950-09-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    8.30,   -2.80,    0.00      
1950-09-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    8.40,   -2.70,    0.00      
1950-09-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    8.80,   -2.10,    0.00      
1950-09-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    8.26,   -2.83,    0.00      
1950-09-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   13.50,   -0.60,    0.00      
1950-09-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   13.90,   -0.40,    0.00      
1950-09-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   14.00,   -0.30,    0.00      
1950-09-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   14.10,   -0.20,    0.00      
1950-09-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   14.40,    0.20,    0.00      
1950-09-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   13.99,   -0.30,    0.00      
1950-09-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   15.00,    6.70,    0.10      
1950-09-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.60,    7.30,    0.20      
1950-09-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   16.20,    7.60,    0.30      
1950-09-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.60,    7.90,    0.40      
1950-09-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   17.30,    8.20,    0.50      
1950-09-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   16.14,    7.56,    0.30      
1950-09-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   11.80,    5.80,    0.50      
1950-09-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   12.60,    6.80,    0.70      
1950-09-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   13.20,    7.20,    0.70      
1950-09-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   13.70,    7.90,    0.70      
1950-09-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   14.50,    9.10,    0.90      
1950-09-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   13.13,    7.35,    0.70      
1950-09-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    9.10,   -2.10,    1.30      
1950-09-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    9.60,   -1.30,    1.80      
1950-09-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   10.00,   -0.20,    2.00      
1950-09-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   10.20,    0.70,    2.30      
1950-09-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   11.00,    1.90,    2.60      
1950-09-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    9.96,   -0.21,    2.00      
1950-09-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   10.20,   -2.30,    6.10      
1950-09-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   10.90,   -0.70,    6.70      
1950-09-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   11.40,   -0.20,    8.00      
1950-09-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   11.60,    0.30,    9.00      
1950-09-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   12.50,    1.10,   10.30      
1950-09-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   11.26,   -0.23,    7.95      
1950-09-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    3.50,   -3.50,    3.20      
1950-09-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    3.70,   -2.60,    3.90      
1950-09-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    3.80,   -1.80,    4.00      
1950-09-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    4.10,   -0.90,    4.10      
1950-09-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    4.60,   -0.10,    4.30      
1950-09-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    3.89,   -1.80,    3.98      
1950-09-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    3.10,   -5.20,    0.90      
1950-09-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    3.90,   -3.30,    1.00      
1950-09-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    4.80,   -2.10,    1.10      
1950-09-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    6.00,   -0.60,    1.20      
1950-09-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    7.40,    0.90,    1.40      
1950-09-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    4.99,   -2.02,    1.09      
1950-09-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    8.30,   -7.30,    0.00      
1950-09-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    8.80,   -6.60,    0.00      
1950-09-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    9.00,   -6.30,    0.00      
1950-09-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    9.10,   -6.00,    0.00      
1950-09-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    9.40,   -5.60,    0.00      
1950-09-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    8.94,   -6.31,    0.00      
1950-10-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   11.40,   -1.50,    0.00      
1950-10-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   11.90,   -0.90,    0.00      
1950-10-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   12.00,   -0.70,    0.00      
1950-10-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   12.10,   -0.60,    0.00      
1950-10-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   12.40,   -0.30,    0.00      
1950-10-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   11.96,   -0.73,    0.00      
1950-10-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   12.20,    0.40,    0.00      
1950-10-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   12.90,    1.00,    0.00      
1950-10-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   13.30,    1.30,    0.00      
1950-10-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   13.60,    1.40,    0.00      
1950-10-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   14.10,    1.70,    0.00      
1950-10-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   13.22,    1.17,    0.00      
1950-10-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   11.70,    0.00,    0.00      
1950-10-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   12.30,    0.40,    0.00      
1950-10-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   12.40,    0.70,    0.00      
1950-10-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   12.70,    0.90,    0.00      
1950-10-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   13.30,    1.50,    0.00      
1950-10-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   12.46,    0.64,    0.00      
1950-10-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    9.60,    3.40,    0.00      
1950-10-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   10.50,    4.20,    0.00      
1950-10-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   10.90,    4.60,    0.00      
1950-10-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   11.60,    5.70,    0.00      
1950-10-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   12.30,    6.70,    0.00      
1950-10-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   11.01,    4.92,    0.00      
1950-10-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   14.90,    7.00,    0.10      
1950-10-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.60,    7.30,    0.20      
1950-10-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   16.10,    7.60,    0.20      
1950-10-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.30,    7.80,    0.20      
1950-10-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   16.80,    8.20,    0.20      
1950-10-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   15.98,    7.54,    0.19      
1950-10-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   20.00,   11.90,    0.00      
1950-10-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   20.50,   12.60,    0.00      
1950-10-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   20.80,   13.30,    0.00      
1950-10-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   20.90,   13.60,    0.00      
1950-10-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   21.30,   13.90,    0.00      
1950-10-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   20.71,   13.14,    0.00      
1950-10-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   21.20,   12.40,    0.00      
1950-10-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   21.50,   13.30,    0.00      
1950-10-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   21.70,   13.70,    0.00      
1950-10-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   21.80,   14.00,    0.00      
1950-10-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   22.00,   14.40,    0.00      
1950-10-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   21.64,   13.58,    0.00      
1950-10-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   17.90,    6.20,    0.40      
1950-10-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   18.40,    6.80,    0.60      
1950-10-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   18.90,    7.60,    0.70      
1950-10-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   19.10,    8.50,    0.80      
1950-10-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   19.60,    9.20,    0.80      
1950-10-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   18.77,    7.65,    0.68      
1950-10-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    7.90,   -0.30,    0.00      
1950-10-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    8.40,    0.90,    0.10      
1950-10-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    8.70,    1.20,    0.10      
1950-10-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    8.90,    1.50,    0.10      
1950-10-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    9.80,    2.10,    0.10      
1950-10-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    8.64,    1.14,    0.10      
1950-10-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   11.00,   -0.20,    0.00      
1950-10-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   11.30,    0.30,    0.00      
1950-10-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   11.40,    0.60,    0.00      
1950-10-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   11.50,    0.90,    0.00      
1950-10-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   11.70,    1.60,    0.10      
1950-10-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   11.40,    0.61,    0.00      
1950-10-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    8.50,    2.00,    0.00      
1950-10-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    9.10,    2.60,    0.00      
1950-10-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    9.60,    2.90,    0.00      
1950-10-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   10.10,    3.30,    0.00      
1950-10-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   11.40,    4.60,    0.00      
1950-10-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    9.64,    3.00,    0.00      
1950-10-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    6.80,   -0.60,    0.80      
1950-10-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    7.10,    0.70,    1.00      
1950-10-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    7.50,    1.60,    1.20      
1950-10-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    7.90,    2.80,    1.30      
1950-10-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    9.10,    5.00,    1.50      
1950-10-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    7.57,    1.81,    1.17      
1950-10-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   14.60,    7.00,    1.30      
1950-10-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.20,    7.50,    1.60      
1950-10-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   15.30,    7.70,    1.90      
1950-10-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   15.50,    7.90,    2.10      
1950-10-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   15.80,    8.20,    2.60      
1950-10-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   15.33,    7.68,    1.89      
1950-10-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    9.00,    1.10,    0.10      
1950-10-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    9.30,    1.60,    0.40      
1950-10-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    9.50,    2.00,    0.50      
1950-10-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   10.00,    2.40,    0.70      
1950-10-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   10.70,    3.30,    1.10      
1950-10-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    9.64,    2.02,    0.53      
1950-10-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    4.30,   -1.10,    1.20      
1950-10-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    5.00,   -0.70,    1.40      
1950-10-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    5.60,   -0.40,    1.60      
1950-10-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    6.30,   -0.20,    1.80      
1950-10-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    7.80,    1.10,    2.10      
1950-10-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    5.69,   -0.34,    1.60      
1950-10-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    7.30,    3.70,    3.10      
1950-10-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    7.60,    4.50,    4.90      
1950-10-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    7.80,    5.00,    5.60      
1950-10-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    8.00,    5.20,    6.20      
1950-10-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    8.50,    5.70,    7.80      
1950-10-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    7.81,    4.81,    5.56      
1950-10-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    7.20,    2.80,    3.40      
1950-10-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    7.60,    3.10,    4.40      
1950-10-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    8.00,    3.40,    4.70      
1950-10-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    8.30,    3.60,    4.90      
1950-10-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    8.60,    4.00,    5.60      
1950-10-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    7.92,    3.34,    4.68      
1950-10-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    3.30,   -8.20,    0.00      
1950-10-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    3.70,   -7.60,    0.00      
1950-10-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    3.90,   -7.20,    0.00      
1950-10-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    4.10,   -6.80,    0.10      
1950-10-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    4.40,   -6.00,    0.50      
1950-10-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    3.87,   -7.19,    0.07      
1950-10-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    8.00,    2.50,    2.70      
1950-10-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    8.10,    3.10,    4.00      
1950-10-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    8.30,    3.50,    4.70      
1950-10-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    8.40,    3.70,    5.50      
1950-10-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    8.70,    4.10,    7.20      
1950-10-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    8.28,    3.38,    4.80      
1950-10-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    5.90,    0.70,    1.20      
1950-10-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    6.40,    1.10,    2.10      
1950-10-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    6.70,    1.30,    2.70      
1950-10-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    6.90,    1.60,    3.30      
1950-10-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    7.70,    2.10,    4.30      
1950-10-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    6.69,    1.33,    2.76      
1950-10-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    5.80,   -5.70,    1.10      
1950-10-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    6.40,   -4.40,    2.30      
1950-10-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    7.40,   -3.20,    2.80      
1950-10-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    7.90,   -2.10,    3.10      
1950-10-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    8.70,   -0.80,    3.50      
1950-10-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    7.22,   -3.21,    2.65      
1950-10-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    6.60,  -13.20,   10.40      
1950-10-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    7.10,  -12.20,   13.40      
1950-10-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    7.30,  -11.50,   14.70      
1950-10-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    7.50,  -10.80,   15.60      
1950-10-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    7.80,   -9.50,   16.90      
1950-10-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    7.31,  -11.50,   14.36      
1950-10-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   -4.50,  -11.90,    6.30      
1950-10-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   -3.30,   -9.80,    7.60      
1950-10-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   -2.00,   -8.60,    8.50      
